title,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,experience,salary,location,companyId,jdURL,staticUrl,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board
AI Software Engineer,250624004592,INR,9 Days Ago,grey,Mantra Technologies,False,"Software Engineering,Application Programming,Software Development Life Cycle,Software Project Management,Software Development,Software Services,Software Development Methodologies,Database Handling",4-8 Yrs,18-25 Lacs PA,"Chennai, Kolkata, Hyderabad, Pune, Ahmedabad, Bengaluru, Delhi / NCR, Mumbai (All Areas)",123967467,/job-listings-ai-software-engineer-mantra-technologies-kolkata-hyderabad-pune-ahmedabad-chennai-bengaluru-delhi-ncr-mumbai-all-areas-4-to-8-years-250624004592,owfis-jobpe-technologies-jobs-careers-123967467,"Design and develop AI models and algorithms from scratch.
Implement AI solutions that integrate with existing business systems to enhance functionality and user interaction.
Manage the data flow and infrastructure for effective AI deployment.",False,9421031,0,1719293788275,jp,1
Software Engineer,260624502191,INR,7 Days Ago,grey,Infinite Computer Solutions India Pvt. Ltd.,False,"Data analysis,SS7,Debugging,Agile,VOIP,Data structures,SIP,Information technology",2-4 Yrs,Not disclosed,Chennai,1613248,/job-listings-software-engineer-infinite-computer-solutions-india-pvt-ltd-chennai-2-to-4-years-260624502191,infinite-jobs-careers-19869,"We are seeking an experienced Python Developer to join our team and contribute to exciting projects in the telecom domain, with a focus on automation testing and data analysis tasks. This role requires 2-4 years of relevant experience in Python development.  <br /> <br /> Responsibilities:  <br /> - Develop and maintain Python scripts and applications for telecom systems and networks  <br /> - Implement and enhance test automation frameworks using Robot Framework for testing telecom services and applications  <br /> - Write Python scripts for data extraction, transformation, and analysis using libraries such as Pandas and NumPy  <br /> - Collaborate with cross-functional teams to understand requirements and translate them into functional code  <br /> - Perform unit testing, debugging, and code reviews to ensure code quality and maintainability  <br /> - Mentor and guide junior team members in Python development best practices  <br /> - Stay up-to-date with the latest Python developments, frameworks, and best practices in telecom automation and data analysis  <br /> <br /> Requirements:  <br /> - Bachelors degree in Computer Science, Information Technology, or a related field  <br /> - 2-4 years of experience in Python programming and software development  <br /> - Strong understanding of Object-Oriented Programming (OOP) principles  <br /> - Solid knowledge of data structures and algorithms  <br /> - Experience with version control systems (e.g., Git)  <br /> - Excellent problem-solving and analytical skills  <br /> - Good communication and teamwork abilities  <br /> - Passion for learning and continuous self-improvement  <br /> <br /> Preferred Skills:  <br /> - Knowledge of telecom concepts and protocols (e.g., SS7, VoIP, SIP, LTE)  <br /> - Experience with Robot Framework or similar test automation frameworks  <br /> - Hands-on experience with Pandas and NumPy for data manipulation and analysis  <br /> - Familiarity with Agile methodologies  <br /> - Understanding of software development life cycle (SDLC)  <br /> - Exposure to cloud platforms (e.g., AWS, Azure, GCP)",False,675406,0,1719405232000,crawled,1
Software Engineer,210624908962,INR,12 Days Ago,grey,AstroVed,False,"C#,ASP.Net Core,.net,ASP.Net,MVC,Software,Core,Software engineering",3-4 Yrs,4.5-5 Lacs PA,Chennai,480003,/job-listings-software-engineer-astroved-com-pvt-ltd-chennai-3-to-4-years-210624908962,astroved-jobs-careers-76531,"Preferred candidate profile . l 3+ years of experience as a .NET Developer.  . l Strong understanding of ASP.NET / ASP.NET MVC,ASP.NET Core,C# programming language,Web API,object-oriented programming principles,and web development best practices",False,33324,0,1718970282765,jp,1
Software Engineer,210624908964,INR,12 Days Ago,grey,AstroVed,False,"WordPress,PHP,MongoDB,Codeigniter Framework,debug,Troubleshoot,LAMP,Debugging",3-4 Yrs,4-6 Lacs PA,Chennai,480003,/job-listings-software-engineer-astroved-com-pvt-ltd-chennai-3-to-4-years-210624908964,astroved-jobs-careers-76531," . Bachelors degree in Computer Science,Engineering,or related field<br><br>Proficiency in CodeIgniter framework and MVC architecture<br><br>Experience with MongoDB and MySQL or other relational databases<br><br>Preferred candidate profile <br><br>3+ years of professional experience in PHP development<br><br>Experience with front-end technologies such as HTML5,CSS3,JavaScript,and jQuery",False,33324,0,1718970285815,jp,1
Software Engineer,190424501149,INR,30+ Days Ago,grey,"Allscripts(India) LLP, ultimately a subsidiary of Altera Digital Health Inc.,[Altera India]",False,"Computer science,Process automation,Automation,Production support,Analytical,Debugging,Agile,Healthcare",5-7 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1616248,/job-listings-software-engineer-allscripts-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-190424501149,allscripts-india-ultimately-a-subsidiary-of-altera-digital-health-altera-india-jobs-careers-757991,"<div> <div> <div> </div> <div> </div> <br /> </div> <ul> <li> Have a solid understanding of RPA tools (UiPath or Automation Anywhere) and related technologies.  </li> <li> Design, develop, and implement software bots using RPA technologies.  </li> <li> Work with business stakeholders and IT teams to determine requirements and design solutions, understand and can articulate business processes to drive business values.  </li> <li> Conduct testing and debugging of RPA bots to ensure they function correctly.  </li> <li> Stay up to date with emerging RPA technologies and advancements.  </li> <li> Contribute to the development of RPA best practices and standards within the organization.  </li> <li> Hands on experience with Agile.  </li> </ul> <div> <strong> Production Support:  </strong> </div> <ul> <li> Provide support to RPA bots in Production as assigned.  </li> <li> Perform in-depth production incident troubleshooting, resolve any production incidents within defined SLA, and monitor the fixes to ensure the bots function correctly.  </li> <li> Provide technical support and maintenance of RPA solutions.  </li> <li> Perform Root Cause Analysis on incidents.  </li> </ul> <div> An Ideal Candidate will have:  </div> <div> <strong> Qualifications and Experience:  </strong> </div> <ul> <li> Degree in Computer Science or its equivalents.  </li> <li> At least 5 years of relevant experience in Robotic Process Automation (RPA) technologies.  </li> <li> Excellent working knowledge in UiPath or Automation Anywhere as an RPA developer.  </li> <li> Developed and launched 10+ RPA solutions in an enterprise scale production environment.  </li> <li> Experience working in a regulatory industry preferred.  </li> <li> UiPath Developer Accreditation is mandatory.  </li> <li> Strong knowledge and understanding about RPA Tools  </li> <li> In-depth knowledge of RPA technologies.  </li> <li> Experience in maintaining and developing RPA Bots.  </li> <li> Problem-solving, organizational, analytical, and critical thinking skills.  </li> <li> Strong troubleshooting skills and experience to resolve critical & complex incidents.  </li> <li> Excellent communication skills and ability to handle communication at different levels and diverse population.  </li> <li> Ability to manage competing priorities in a fast-paced environment.  </li> </ul> </div>",False,531242,0,1713531639000,crawled,1
Software Engineer,100624901156,INR,24 Days Ago,grey,Wilatons,False,"Java Developer,BE Btech BCA MCA Fresher Salesforce Hadoop HTML Css,Spring,Machine Learning Devops Python Java PHP Wev,Angular,Software,Machine learning,CSS",0-5 Yrs,Not disclosed,"Chennai, Pune, Bengaluru",124143250,/job-listings-software-engineer-wilatons-pune-chennai-bengaluru-0-to-5-years-100624901156,wilatons-jobs-careers-124143250,"<p>SmartHub application, ensuring high standards of code quality and system architecture.<br />Design and implement solutions for both frontend and backend components using our tech stack: Node.js, React, TypeScript, and PostgreSQL.<br /></p><p>Collaborate with cross-functional teams to translate business needs into technical strategies and solutions.</p>",False,10557242,0,1717994867959,jp,1
Software Engineer,110124500288,INR,30+ Days Ago,grey,Shalom Media,False,"Cloud computing,continuous integration,Ticketing,Software development methodologies,Agile development,Debugging,Management,CRM",1-3 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",1964304,/job-listings-software-engineer-shalom-media-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-1-to-3-years-110124500288,shalom-media-jobs-careers-1964304,"<p> </p><ul> <li> We are seeking a passionate and experienced Full Stack Developer to join our team as the Software Engineer </li> <li> In this role, you will also be responsible for managing and triaging tickets related to our software products, ensuring that issues are resolved quickly and efficiently </li> <li> With your knowledge of HubSpot, you will also contribute to the integration and optimization of our HubSpot CRM </li> <li> Develop and maintain a triage process for incoming tickets. </li> <li> Prioritize tickets based on severity and urgency. </li> <li> Investigate and diagnose technical issues reported by stakeholders. </li> <li> Collaborate with engineers to resolve issues and implement fixes. </li> <li> Communicate with stakeholders to provide updates on the status of their issues. </li> <li> Document technical issues and solutions in a knowledge base. </li> <li> Stay up-to-date on the latest software development trends and practices. </li> <li> Monitor and analyze ticketing trends to identify areas for improvement. </li> <li> Contribute to the integration and optimization of our HubSpot CRM. </li> </ul> <p> <strong> Skills  </strong> </p> <div> <ul> <li> Bachelors degree in Computer Science, Software Engineering, or a related field. </li> <li> 1-3 years of experience in Full Stack Development. </li> <li> Strong understanding of software development methodologies and best practices. </li> <li> Experience with ticketing systems and triage processes.  </li> <li> Excellent problem-solving and debugging skills.  </li> <li> Excellent communication and collaboration skills.  </li> <li> Ability to work independently and as part of a team.  </li> <li> Knowledge of HubSpot CRM and its integration capabilities. </li> <li> Experience with cloud computing and infrastructure </li> <li> Experience with agile development methodologies </li> <li> Experience with DevOps and continuous integration/continuous delivery (CI/CD) </li> </ul> </div>",False,7688749,0,1704975640000,crawled,1
Software Engineer,080524500034,INR,30+ Days Ago,grey,SE2,False,"Maven,Backend,GIT,Claims,SOA,Architecture,Unit testing,Troubleshooting",5-7 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",4926138,/job-listings-software-engineer-se2-digital-service-llp-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-080524500034,se2-jobs-careers-4688436,"Architect,Design,develop and validate various requirements for Zinnias platforms . Ability to work in a fast-paced environment,recognize and react to changing business needs and effectively prioritize tasks . Must be self-motivated and able to work both independently and in conjunction with team members and business units<br><br>Knowledge and experience with REST",False,3828408,0,1715162415000,crawled,1
Software Engineer,290324501310,INR,30+ Days Ago,grey,Ipropal,False,"Algorithms,Data Structures,Object-Oriented Programming (OOP),Software Design,OOPS,Software,Programming,Program",3-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123573087,/job-listings-software-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-290324501310,ipropal-jobs-careers-123573087,"<p> Software Development: </p> <p> Design and implement software solutions according to technical specifications, using appropriate programming languages, frameworks, and tools. <br /> Write clean, efficient, and maintainable code that adheres to coding standards and best practices. <br /> Develop new features, modules, and functionalities for software applications, ensuring high performance, reliability, and scalability. <br /> System Architecture and Design: </p> <p> Collaborate with architects and senior engineers to design and architect software systems and components. <br /> Participate in architectural discussions, proposing design improvements, and contributing to technical decisions. <br /> Design and implement database schemas, APIs, and interfaces to support application functionality and integration with other systems. <br /> Testing and Quality Assurance: </p> <p> Develop and execute unit tests, integration tests, and automated tests to ensure software quality and reliability. <br /> Identify and fix software defects, bugs, and performance bottlenecks through debugging and troubleshooting. <br /> Collaborate with QA engineers to develop test plans, conduct code reviews, and ensure software meets quality standards. <br /> Documentation and Maintenance: </p> <p> Create technical documentation, including design documents, API documentation, and user guides, to facilitate understanding and maintenance of software systems. <br /> Maintain and enhance existing software applications by implementing bug fixes, performance improvements, and feature enhancements. </p>",False,7944501,0,1711710635000,crawled,1
Software Engineer,260324501091,INR,30+ Days Ago,grey,Ipropal,False,"software development,networking,dbms,engineering,recovery,software programming,sql,technical support",1-3 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123573087,/job-listings-software-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-3-years-260324501091,ipropal-jobs-careers-123573087,iProPal (ALLPS) is looking for Software Engineer to join our dynamic team and embark on a rewarding career journey  <ol> <li> Developing and directing software system validation and testing methods.  </li> <li> Directing our software programming initiatives  </li> <li> Overseeing the development of documentation.  </li> <li> Working closely with clients and cross-functional departments to communicate project statuses and proposals.  </li> <li> Analyzing data to effectively coordinate the installation of new systems or the modification of existing systems.  </li> <li> Managing the software development lifecycle.  </li> <li> Monitoring system performance.  </li> <li> Communicating key project data to team members and building cohesion among teams.  </li> <li> Developing and executing project plans.  </li> <li> Applying mathematics and statistics to problem-solving initiatives.  </li> <li> Applying best practices and standard operating procedures.  </li> <li> Creating innovative solutions to meet our companys technical needs.  </li> <li> Testing new software and fixing bugs.  </li> <li> Shaping the future of our systems.  </li>  </ol>,False,7944501,0,1711454859000,crawled,1
Software Engineer,140524501909,INR,30+ Days Ago,grey,Thrasio,False,"Supply chain,C++,Coding,Project management,Data structures,System design,Monitoring,SQL",3-6 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123574035,/job-listings-software-engineer-thrasio-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-140524501909,thrasio-jobs-careers-123574035,"Build web scrapers . Support batch and real-time data processing built on Airflow,Snowflake,dbt,and Spark<br><br>Experience with AWS cloud services<br><br>Experience working with data orchestration tools such as Airflow and dbt. .",False,7952731,0,1715688532000,crawled,1
IND - Software Engineer,120324500660,INR,30+ Days Ago,grey,Pismo,False,"Product management,Health insurance,GIT,Postgresql,MySQL,Data processing,Troubleshooting,Financial services",2-5 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",6942986,/job-listings-ind-software-engineer-pismo-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-120324500660,pismo-jobs-careers-6942986,Optical plan . CPF Contribution . Internet subsidy . Work from home one-time allowance . <br><br>Minimum Qualifications . 4+ years experience with Java / Groovy or Golang . In-depth knowledge of SQL <br><br>Experience with:  . AWS services ( SNS / SQS ) .,False,6363504,0,1710239333000,crawled,1
Software Engineer,090424501028,INR,30+ Days Ago,grey,Ipropal,False,"spring boot,Hibernate,MySQL,HTML,microservices,Spring,Bootstrap,Boot",9-14 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123573087,/job-listings-software-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-9-to-14-years-090424501028,ipropal-jobs-careers-123573087,Currently working as software Engineer in Cognizant for 2 . 9 years of experience .,False,7944501,0,1712664417000,crawled,1
Software Engineer,070324502441,INR,30+ Days Ago,grey,Blink Health,False,"Supply chain,telemedicine,Linux,Pharma,MySQL,Javascript,Healthcare,Team building",3-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123704631,/job-listings-software-engineer-blink-health-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-070324502441,blink-health-jobs-careers-123704631,"Demonstrate curiosity and an interest in learning new techniques and improving upon best practices to stay up-to-date with current and emerging trends . Lead by example putting new ideas into action,failing fast and learning from each experience <br><br> MBA or CompScience degree preferred but not required . <br><br> our home delivery experience<br><br> Good Owner - Be the CEO of your role",False,6559001,0,1709816642000,crawled,1
Software Engineer,220124500587,INR,30+ Days Ago,grey,Tacnique,False,"Data analysis,Shaping,Standard operating procedures,Software development life cycle,Programming,Mathematics,Management,Statistics",1-3 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",124030498,/job-listings-software-engineer-tacnique-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-1-to-3-years-220124500587,tacnique-jobs-careers-124030498,Tacnique is looking for Software Engineer to join our dynamic team and embark on a rewarding career journey.  <ol> <li> Developing and directing software system validation and testing methods. </li> <li> Directing our software programming initiatives </li> <li> Overseeing the development of documentation. </li> <li> Working closely with clients and cross-functional departments to communicate project statuses and proposals. </li> <li> Analyzing data to effectively coordinate the installation of new systems or the modification of existing systems. </li> <li> Managing the software development lifecycle. </li> <li> Monitoring system performance. </li> <li> Communicating key project data to team members and building cohesion among teams. </li> <li> Developing and executing project plans. </li> <li> Applying mathematics and statistics to problem-solving initiatives. </li> <li> Applying best practices and standard operating procedures. </li> <li> Creating innovative solutions to meet our companys technical needs. </li> <li> Testing new software and fixing bugs. </li> <li> Shaping the future of our systems. </li>  </ol>,False,7949499,0,1705906427000,crawled,1
Software Engineer,190424500287,INR,30+ Days Ago,grey,Veradigm,False,"Computer science,Process automation,Automation,Production support,Analytical,Debugging,Agile,Healthcare",5-9 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123910483,/job-listings-software-engineer-veradigm-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-9-years-190424500287,veradigm-jobs-careers-123910483,"<div> <div> <div> </div> <div> </div> <div> </div> <div> </div> </div> <ul> <li> Have a solid understanding of RPA tools (UiPath or Automation Anywhere) and related technologies. </li> <li> Design, develop, and implement software bots using RPA technologies. </li> <li> Work with business stakeholders and IT teams to determine requirements and design solutions, understand and can articulate business processes to drive business values. </li> <li> Conduct testing and debugging of RPA bots to ensure they function correctly. </li> <li> Stay up to date with emerging RPA technologies and advancements. </li> <li> Contribute to the development of RPA best practices and standards within the organization. </li> <li> Hands on experience with Agile. </li> </ul> <div> <strong> Production Support: </strong> </div> <ul> <li> Provide support to RPA bots in Production as assigned. </li> <li> Perform in-depth production incident troubleshooting, resolve any production incidents within defined SLA, and monitor the fixes to ensure the bots function correctly. </li> <li> Provide technical support and maintenance of RPA solutions. </li> <li> Perform Root Cause Analysis on incidents. </li> </ul> <div> An Ideal Candidate will have: </div> <div> <strong> Qualifications and Experience: </strong> </div> <ul> <li> Degree in Computer Science or its equivalents. </li> <li> At least 5 years of relevant experience in Robotic Process Automation (RPA) technologies. </li> <li> Excellent working knowledge in UiPath or Automation Anywhere as an RPA developer. </li> <li> Developed and launched 10+ RPA solutions in an enterprise scale production environment. </li> <li> Experience working in a regulatory industry preferred. </li> <li> UiPath Developer Accreditation is mandatory. </li> <li> Strong knowledge and understanding about RPA Tools </li> <li> In-depth knowledge of RPA technologies. </li> <li> Experience in maintaining and developing RPA Bots. </li> <li> Problem-solving, organizational, analytical, and critical thinking skills. </li> <li> Strong troubleshooting skills and experience to resolve critical complex incidents. </li> <li> Excellent communication skills and ability to handle communication at different levels and diverse population. </li> <li> Ability to manage competing priorities in a fast-paced environment </li> </ul> </div>",False,8355885,0,1713519483000,crawled,1
D365 Software Engineer,150524502040,INR,30+ Days Ago,grey,Greenway Health India,False,"Computer science,Data migration,Enterprise applications,Data structures,X++,Information technology,Analytics,SQL",7-9 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",5987304,/job-listings-d365-software-engineer-greenway-health-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-9-years-150524502040,greenway-health-india-jobs-careers-5942266,"Requirements:  . Education: bachelor s degree in computer science,Information Technology,or a related field. <br><br> . Salesforce Exp and integration with D365 will be Plus for this position. Technical Skills:  . Proficient in X++,Dynamic AX and D365 FO development tools<br><br> . Should know C#,SQL,. <br><br>Experience:  .",False,6543065,0,1715780141000,crawled,1
Software engineer,090424501029,INR,30+ Days Ago,grey,Ipropal,False,"Product quality,Software testing,big data analytics,Banking,Testing,Software,Analytics,Quality",3-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123573087,/job-listings-software-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-090424501029,ipropal-jobs-careers-123573087,"<ul> <li> Requirements Analysis: Collaborate with stakeholders to gather and analyze requirements, understand business needs, and define software specifications.  </li> <li> Design and Architecture: Design software solutions, including software architecture, system components, and database schemas, to meet functional and non-functional requirements.  </li> <li> Coding and Development: Write clean, efficient, and maintainable code using appropriate programming languages, frameworks, and development tools.  </li> <li> Testing and Quality Assurance: Develop and execute unit tests, integration tests, and automated tests to ensure software quality, reliability, and performance.  </li> <li> Documentation: Create and maintain technical documentation, including design documents, code comments, and user manuals, to facilitate software maintenance and knowledge transfer.  </li> <li> Version Control and Collaboration: Use version control systems (e.g., Git) to manage source code, collaborate with team members, and track changes  </li> </ul>",False,7944501,0,1712664417000,crawled,1
Software Engineer,080424500378,INR,30+ Days Ago,grey,Sendhelper,False,"QA,Manual testing,GIT,Architecture,sales enablement,Javascript,Programming,Unit testing",1-3 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",4850732,/job-listings-software-engineer-sendhelper-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-3-years-080424500378,sendhelper-jobs-careers-4850732,"Working knowledge of several architectural approaches,caching,data storage,and security. Proficient understanding of code versioning tools,such as Git <br><br> Monitor the performance of the live app and continuously improve it on both code and experience levels. Unit-test code for robustness,including edge cases,usability,and general reliability",False,4015378,0,1712575947000,crawled,1
C++ Software Engineer,060723500131,INR,30+ Days Ago,grey,eG Innovations,False,"Socket programming,C++,IIS,Linux,Coding,Debugging,PHP,Windows",2-4 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3586990,/job-listings-c-software-engineer-eg-innovation-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-4-years-060723500131,eg-innovations-jobs-careers-1762212,"Extensive experience in developing DLLS,multithreaded Server-side applications and COM components<br><br>Experience in Win32 API usage,Windows Socket programming and Inter-Process Communication (IPC) methods,creation / reading Shared memory,etc<br><br> You should have proven 2 to 3 years of C++ coding experience",False,2452820,0,1688650288000,crawled,1
Software Engineer (C++ Multithreading Algorithm),290224502545,INR,30+ Days Ago,grey,Intersoft Kk,False,"Geometry,continuous integration,C++,Multithreading,Architecture,Agile,test driven development,Robotics",5-10 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123556097,/job-listings-software-engineer-c-multithreading-algorithm-intersoft-kk-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-290224502545,intersoft-kk-jobs-careers-32173,"<p> <strong> Skills: </strong> C++,Algorithms,Geometry </p> <p> <strong> Responsibilities: </strong> </p> <ul> <li> Create near real time C++ software libraries and framework for the Autonomy stack </li> <li> Support the Autonomy system to make sure the components are running efficiently and with minimal time, compute and memory usage  </li> <li> Review and continuously improve the software safety standards </li> <li> Develop shared memory to facilitate faster inter process communication for larger POD and non-POD data </li> <li> Participate in code reviews and test procedures  </li> <li> Contribute to factory design patterns and improving the current product architecture  </li> <li> Automated test pipelines in CI/CD with simulated data  </li> <li> Maintain the stability of our production software for our new and existingcustomers </li> <li> Look out for code refactoring and upgrading with new improvements to C++ standard libraries </li> </ul> <p> <strong> Primary qualification: </strong> </p> <p> o Bachelors or advanced degree in Computer Engineering, Computer Science, Robotics or a related field and minimum of 5 years of relevant work experience </p> <p> o Working knowledge, deep expertise, passion and never ending will to improve your skills in modern C++ (17/20) and beyond </p> <p> o Experience in the POSIX operating system interface </p> <p> o Excellent command of C++ language including templates, STL, Boost, multi threading usage </p> <p> o Good English communication skills </p> <p> o Ability to be flexible to work across multiple time zones </p> <p> o Familiar with agile work environments, test-driven development and continuous integration </p>",False,6757533,0,1709225033000,crawled,1
API Software Engineer,270623500595,INR,30+ Days Ago,grey,Purview Services,False,"Cloud,Banking,Management,cisco,Software,API",5-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",5093310,/job-listings-api-software-engineer-purview-india-consulting-and-services-llp-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-270623500595,purview-services-jobs-careers-5044382,"<ul> <li> As an API Software Engineer, you will play a crucial role in designing, developing, and maintaining application programming interfaces (APIs) for our software products  </li> <li> You will work closely with cross-functional teams, including product managers, software developers, and quality assurance engineers, to ensure the seamless integration of our applications with external systems and services  </li> <li> Responsibilities:API Design and Development: Design and develop robust, scalable, and secure APIs that adhere to industry best practices  </li> <li> Define API specifications, endpoints, data models, and authentication mechanisms  </li> <li> Integration: Collaborate with internal and external stakeholders to understand integration requirements and design APIs that enable seamless data exchange between different systems  </li> <li> Ensure compatibility, consistency, and reliability of APIs across platforms  </li> <li> Prototyping and Testing: Create prototypes and proof-of-concept implementations to validate API design and functionality  </li> <li> Write unit tests and conduct integration testing to ensure API reliability, performance, and security  </li> <li> Documentation: Create comprehensive technical documentation for APIs, including API reference guides, usage examples, and integration guides  </li> <li> Maintain up-to-date documentation for internal and external developers  </li> <li> Performance Optimization: Identify and resolve performance bottlenecks in API implementation  </li> <li> Optimize API response times, throughput, and scalability to meet the needs of high-volume data exchange  </li> <li> Security and Authentication: Implement security measures, such as access controls, encryption, and authentication mechanisms (OAuth, JWT, etc), to protect APIs and ensure data privacy  </li> <li> Stay up-to-date with industry standards and emerging trends in API security  </li> <li> Error Handling and Monitoring: Implement robust error handling mechanisms to provide meaningful error messages and logging for troubleshooting  </li> <li> Set up monitoring and alerting systems to proactively identify and address API issues  </li> <li> Collaboration and Support: Collaborate with software development teams to integrate APIs into applications  </li> <li> Provide technical support and guidance to internal and external developers using the APIs  </li> <li> Continuous Improvement: Stay current with advancements in API technologies and industry trends  </li> <li> Evaluate and recommend tools, frameworks, and methodologies to improve API development and integration processes  </li> <li> Qualifications:Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience)  </li> <li> Strong programming skills in languages such as Java, Python, or C#  </li> <li> Solid understanding of RESTful API design principles, including versioning, error handling, and resource modeling  </li> <li> Experience with API development frameworks and tools, such as Swagger, OpenAPI, or Postman  </li> <li> Knowledge of API security concepts and protocols, such as OAuth, JWT, and SSL/TLS  </li> <li> Familiarity with database technologies and SQL  </li> <li> Proficiency in web services (HTTP, JSON, XML) and related technologies (SOAP, GraphQL)  </li> <li> Experience with version control systems, such as Git  </li> <li> Strong analytical and problem-solving abilities  </li> <li> Excellent communication and teamwork skills  </li> <li> Ability to work in an agile development environment and manage priorities effectively  </li> <li> Note: This job description is a general outline of the key responsibilities and qualifications expected of an API Software Engineer  </li> <li> Actual job duties may vary depending on the specific organization and project requirements  </li> </ul>",False,4199768,0,1687859494000,crawled,1
Software Engineer,210524502330,INR,30+ Days Ago,grey,Sendhelper,False,"continuous integration,Database design,MySQL,Web development,Javascript,Software development life cycle,Scrum,test driven development",2-5 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",4850732,/job-listings-software-engineer-sendhelper-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-210524502330,sendhelper-jobs-careers-4850732,"2+ years of web development experience using Node js,Java or similar web technologies . <br><br>Develop applications conforming to requirement specifications. <br><br>Possess strong understanding of Functional Programming,especially in JavaScript . Proficient with database design,optimization and tuning in MySQL or MongoDB .",False,4015378,0,1716297537000,crawled,1
Software Engineer/  Programmer,171215501074,INR,30+ Days Ago,grey,Synova Innovative Technologies,False,"development,webdynpro,sap,workflow,software,application,programmer,sap ap",2-7 Yrs,Not disclosed,"Chennai, Noida, Kolkata, Hyderabad, Pune, Bengaluru",2252386,/job-listings-software-engineer-programmer-synova-innovative-technologies-pvt-ltd-noida-kolkata-hyderabad-pune-chennai-bengaluru-2-to-7-years-171215501074,synova-innovative-technologies-jobs-careers-2252386,"<span> Datamatics Software Services Limited </span>  Role :  Software Engineer/  Programmer 2 -  7 years Job Description :  -  Position: -  Application Developer SAP ABAP <br />  -  Work Location: -  Kolkata,  Bangalore,  Noida,  Pune,  Hyderabad,  Chennai <br />  -  2 to 7 Years of ABAP Development experience  <br />  -  Experience in Webdynpro and workflow are optional",False,5802994,0,1563943906000,crawled,1
