title,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,experience,salary,location,companyId,jdURL,staticUrl,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board
Microsoft Cloud Engineer - AWS / Kubernetes,240624904662,INR,20 Days Ago,grey,Kepio Engineering Services,False,"Kubernetes,C#,.Net Core,Azure,LINQ,WebAPI,PostgreSQL,Continuous Integration",4-9 Yrs,Not disclosed,"Chennai, Mumbai, Pune",124071264,/job-listings-microsoft-cloud-engineer-aws-kubernetes-kepio-engineering-services-pvt-ltd-mumbai-pune-chennai-4-to-9-years-240624904662,kepio-engineering-services-jobs-careers-123609789,"<p><span>Position :</span><br /><br /><span>Microsoft Cloud Engineer ( G4- 4years to 6 years / G5 -6years to 9 years/ G6-9 years to 12 years)</span><br /><br /><span>Location : Pune, Mumbai, Chennai</span><br /><br /><span>Mandate skills Required - Azure -Net core, ASP.Net WebAPI rest development, LINQ, C#, Azure (Function, Service Bus, API Management, Cache & deployment services), Logic Apps, Azure PaaS.</span><br /><br /><span>4+ years of in-depth knowledge in C#, ASP.NET MVC, AWS App Development, SQL Server 2017, ASP.Net 5.0, JavaScript</span><br /><br /><span>- 3+ years of experience .Net Core 3.x, Entity Framework Core, ASP .Net Core</span><br /><br /><span>- 3+ years of experience in RESTful Http services design</span><br /><br /><span>- 1+ years of experience in developing Microservices and docker.</span><br /><br /><span>- 2+ years of experience in serverless architecture and exposure using AWS Lambda Functions</span><br /><br /><span>- 2+ years in using AWS PaaS services not limited to storage, Queues, Database, security. It could be the following in AWS but not limited to</span><br /><br /><span>- AWS : SQS, SNS, Dynamo DB, ECS, EC2, ECR, Load Balancer, Secrets manager, API gateway, Route 53, Redis, Cloudfront, Cloudwatch, Kibana, AWS CLI, Docker etc.</span><br /><br /><span>- 2+ years of experience with SQL Server, Postgre SQL writing stored procedures, performance tuning and identifying deadlocks, transactions and data locking/blocking scenarios</span><br /><br /><span>- Should have good exposure on design and architecture of applications</span><br /><br /><span>- Good communication and unit testing knowledge using NUnit, Xunit etc</span><br /><br /><span>- Good to have: Containerization, Cloud, Kubernetes, Cloud</span><br /><br /><span>- Familiar with Continuous Integration methodologies and tools, including Jenkins</span><br /><br /><span>Mandate Skills : Net core, ASP.Net WebAPI rest development, LINQ, C#, Azure (Function, Service Bus, API Management, Cache & deployment services), Logic Apps, Azure PaaS.</span></p>",False,8316103,0,1719225220580,jp,1
Tcs IS Hiring For Azure DevOps Engineer-5-10yrs-Pan India,240624002301,INR,18 Days Ago,grey,Tata Consultancy Services,False,"Aks,Azure Devops,Cicd Pipeline,Devops,TCAE,CI/Cd,Pipeline,Hiring",5-10 Yrs,Not disclosed,"Chennai, Hyderabad, Mumbai (All Areas)",892542,/job-listings-tcs-is-hiring-for-azure-devops-engineer-5-10yrs-pan-india-tata-consultancy-services-tcs-hyderabad-chennai-mumbai-all-areas-5-to-10-years-240624002301,tata-consultancy-services-jobs-careers-13542,Significant AKS cluster design and build experience in Azure<br><br>Containe experience with Docker and orchestration experience with Kubernetes <br><br>Method to Apply:  Full Name: Email ID: Contact number: Total experience: Current Payroll company: Current Location is,False,223346,0,1719334895635,jp,1
R&D Senior Engineer - Cloud Solutions Architect - IDC,220524501916,INR,30+ Days Ago,grey,Hitachi Energy,False,"Condition monitoring,UI development,Application design,Postgresql,Integration testing,HTTP,Asset management,Cryptography",8-12 Yrs,Not disclosed,Chennai,6569890,/job-listings-r-d-senior-engineer-cloud-solutions-architect-idc-hitachi-energy-chennai-8-to-12-years-220524501916,hitachi-energy-jobs-careers-5456398,Bachelor s / master s degree in engineering in Computer Science / Information technology / Electronics and communication / MSc in Substation Automation with documented qualification in IT technologies and micro-service architectures<br><br> . Work experience in power systems environment is a plus,False,5935206,0,1716382879000,crawled,1
Site Reliability Engineer,190423500302,INR,30+ Days Ago,grey,Essenware,False,"Unix,Computer science,Automation,Networking,Production support,Agile,IT operations,SDLC",7-9 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123730931,/job-listings-site-reliability-engineer-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-9-years-190423500302,essenware-jobs-careers-6042484,"Excellent communication and collaboration skills Preferred Qualifications Kubernetes Certified Engineer or equivalent certification Azure / AWS certification Experience mentoring & training others Experience with Site Reliability Engineering preferred AT&T is leading the way to the future for customers,businesses and the industry .",False,8785973,0,1681909085000,crawled,1
Aws Devops Engineer,110324007603,INR,25 Days Ago,grey,Tata Consultancy Services,False,"Jenkins,Aws Devops,Github,Devops,AWS",5-8 Yrs,Not disclosed,"Chennai, Bengaluru, Delhi / NCR",892542,/job-listings-aws-devops-engineer-tata-consultancy-services-tcs-chennai-bengaluru-delhi-ncr-5-to-8-years-110324007603,tata-consultancy-services-jobs-careers-13542,"Experience in the cloud such as AWS and Openshift <br><br> Hands-on experience with Operating scripting languages such as,Groovy,Helm etc <br><br>Experience working on Linux based infrastructure <br><br> Good decision-making skills",False,223346,0,1718792183618,jp,1
DevOps Engineer,070823500573,INR,30+ Days Ago,grey,Essenware,False,"Computer science,Redhat,Payroll,ISO,MySQL,DNS,Agile,Windows",11-15 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123730931,/job-listings-devops-engineer-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-11-to-15-years-070823500573,essenware-jobs-careers-6042484,"<p> <span> <span> <span> <span> 1. Bachelors or Masters degree in Computer Science, IT, or related field, or equivalent work experience.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 2. Minimum 11 years of experience in cloud computing, with a strong focus on AWS, Azure, and Google Cloud.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 3. Deep understanding and proficiency in Linux system administration, with a focus on Ubuntu, Debian, Centos, and Redhat.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 4. Proven experience with Docker and Kubernetes services (EKS, GKS, and AKS).  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 5. Extensive knowledge of CI/CD pipelines and tools such as GitLab and Jenkins. </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 6. Proficiency in infrastructure as code (IAC) using Terraform and Ansible.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 7. Strong experience with security and compliance standards such as PCI/DSS, HIPPA, SOC2, ISO, AAA, and GDPR.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 8. Experience in system monitoring using tools such as Nagios, Zabbix, and Newrelic. </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 9. Ability to troubleshoot complex WordPress, web server, and email server issues.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 10. Strong background in firewall management and system security.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 11. Proficient in scripting languages such as Bash and Powershell.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 12. Knowledge of relational and NoSQL databases such as MySQL, PostgreSQL, MongoDB, etc.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 13. Excellent problem-solving skills and attention to detail.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 14. Strong written and verbal communication skills.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 15. Familiarity with agile methodologies and experience working in an agile environment.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <strong> Nice to have: </strong> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> Experience with Windows Server 2012/2016 (AD DS, DNS, DHCP, Failover, NAT, GPO, RDP, WSUS, TS, IPAM).  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 1. Familiarity with other cloud platforms such as Linode, DigitalOcean, Vultr, Hetzner, and Heroku.  </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 2. Certifications such as AWS Certified DevOps Engineer, Google Professional DevOps Engineer, Microsoft Certified: Azure DevOps Engineer Expert, Certified Kubernetes Administrator (CKA), Certified Information Systems Security Professional (CISSP). </span> </span> </span> </span> </p>",False,8785973,0,1691408949000,crawled,1
devOps engineering,270624500873,INR,17 Days Ago,grey,Ipropal,False,"continuous integration,kubernetes,ci/cd,apache tomcat,azure devops,ansible,docker,git",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123573087,/job-listings-devops-engineering-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-270624500873,ipropal-jobs-careers-123573087,"<ul> <li> Design, implement, and manage CI/CD pipelines for efficient software deployment and delivery.  </li> <li> Automate infrastructure provisioning and configuration management using tools like Ansible, Terraform, or similar.  </li> <li> Monitor and ensure the reliability, scalability, and performance of cloud-based and on-premises environments.  </li> <li> Collaborate with development, QA, and operations teams to streamline software development and deployment processes.  </li> <li> Troubleshoot and resolve issues related to system performance, security, and availability.  </li> <li> Continuously improve DevOps practices and processes through the adoption of new tools and technologies.  </li> </ul>",False,7944501,0,1719489721000,crawled,1
NMS/EMS Testing,270624006003,INR,17 Days Ago,grey,Spnn Business Services,False,"Ems / Nms,Python Framework,Robot Framework,Automation Testing,kubernetes,Docker,NMS,Software testing",5-10 Yrs,10-20 Lacs PA,Chennai,3020632,/job-listings-nms-ems-testing-spnn-business-services-chennai-5-to-10-years-270624006003,spnn-business-services-jobs-careers-3020632,Qualification: Bachelors degree in computer science or Electronics ( any circuit branch) <br><br>Experience in both Manual and Automated test execution <br><br>Good Communication skills,False,2367292,0,1719477885790,jp,1
System Administrator,270624004845,INR,17 Days Ago,grey,Net Connect,False,"Hyper V,AWS,Storage on Azure,Linux,CI/CD,Server,CEPH,PaaS",6-11 Yrs,11-20 Lacs PA,"Chennai, Bengaluru, Mumbai (All Areas)",202650,/job-listings-system-administrator-net-connect-chennai-bengaluru-mumbai-all-areas-6-to-11-years-270624004845,net-connect-jobs-careers-822,Experience: 5 -12 Years,False,273458,0,1719467899599,jp,1
Azure DevOps - Cost Performance Optimization Professional,260624911823,INR,18 Days Ago,grey,Acesoft Labs,False,"Azure,Jenkins,Terraform,Powershell Scripting,Kubernetes,Azure Devops,Performance,Cost",7-10 Yrs,Not disclosed,Chennai,601539,/job-listings-azure-devops-cost-performance-optimization-professional-acesoft-labs-chennai-7-to-10-years-260624911823,acesoft-labs-jobs-careers-601539,"<ul><li>We are looking for a skilled Azure DevOps Engineer with expertise in optimizing cost performance on Azure cloud infrastructure. </li><li>The ideal candidate will have a strong background in DevOps practices and a deep understanding of Azure services, particularly in managing and optimizing costs while maintaining high performance and reliability. </li><li>This role will be instrumental in designing and implementing cost-effective solutions that align with our business objectives and scalability needs.</li></ul><p><strong>Responsibilities</strong>:</p><ul><li>Design, implement, and manage CI/CD pipelines using Azure DevOps for automated build, test, and deployment processes.</li><li>Collaborate with development and operations teams to streamline workflows and improve efficiency.</li><li>Analyze Azure infrastructure usage and spending patterns to identify opportunities for cost savings and optimization.</li><li>Implement cost management strategies and best practices to reduce cloud spend without compromising performance or security.</li><li>Azure, Jenkins, Kubernetes, Powershell Scripting, Terraform,Cost and Performance Optimisation</li></ul>",False,4660935,0,1719405778337,jp,1
